Temperature,Lysozyme 0mgml in PBS buffer,Lysozyme 10mgml in PBS buffer,Lysozyme 20mgml in PBS buffer
72.992,-0.356251,-0.353221,-0.352562
73,-0.356251,-0.353221,-0.352562
73.008,-0.356252,-0.353221,-0.352562
73.017,-0.356252,-0.353221,-0.352563
73.025,-0.356252,-0.353221,-0.352564
73.033,-0.356252,-0.353221,-0.352565
73.042,-0.356252,-0.353221,-0.352565
73.05,-0.356254,-0.353221,-0.352565
73.058,-0.356254,-0.35322,-0.352565
73.067,-0.356255,-0.35322,-0.352564
73.075,-0.356256,-0.353219,-0.352562
73.083,-0.356256,-0.35322,-0.35256
73.091,-0.356257,-0.35322,-0.352558
73.1,-0.356257,-0.353221,-0.352557
73.108,-0.356258,-0.353221,-0.352556
73.117,-0.356258,-0.353221,-0.352556
73.125,-0.356258,-0.353221,-0.352556
73.133,-0.356257,-0.353221,-0.352556
73.142,-0.356257,-0.353221,-0.352556
73.15,-0.356257,-0.353221,-0.352555
73.158,-0.356257,-0.353221,-0.352554
73.167,-0.356257,-0.353222,-0.352552
73.175,-0.356257,-0.353222,-0.35255
73.183,-0.356257,-0.353223,-0.352548
73.192,-0.356258,-0.353225,-0.352546
73.2,-0.356259,-0.353226,-0.352544
73.208,-0.356261,-0.353226,-0.352542
73.217,-0.356262,-0.353225,-0.35254
73.225,-0.356262,-0.353224,-0.352538
73.233,-0.356263,-0.353222,-0.352537
73.242,-0.356264,-0.353221,-0.352537
73.25,-0.356265,-0.353218,-0.352536
73.259,-0.356266,-0.353216,-0.352534
73.267,-0.356267,-0.353215,-0.352533
73.275,-0.356267,-0.353213,-0.352532
73.284,-0.356267,-0.353212,-0.35253
73.292,-0.356267,-0.353212,-0.352528
73.3,-0.356268,-0.353212,-0.352526
73.309,-0.356268,-0.353212,-0.352523
73.317,-0.356268,-0.353213,-0.352521
73.325,-0.356267,-0.353213,-0.352519
73.334,-0.356267,-0.353213,-0.352516
73.342,-0.356268,-0.353213,-0.352514
73.35,-0.356269,-0.353214,-0.352511
73.358,-0.35627,-0.353214,-0.352509
73.367,-0.356271,-0.353215,-0.352507
73.375,-0.356272,-0.353214,-0.352505
73.384,-0.356272,-0.353214,-0.352502
73.392,-0.356273,-0.353214,-0.352501
73.4,-0.356273,-0.353213,-0.3525
73.409,-0.356273,-0.353213,-0.352498
73.417,-0.356272,-0.353212,-0.352497
73.425,-0.356272,-0.353211,-0.352494
73.433,-0.356272,-0.353211,-0.352492
73.442,-0.356273,-0.35321,-0.352487
73.45,-0.356274,-0.353209,-0.352484
73.458,-0.356275,-0.353208,-0.35248
73.467,-0.356276,-0.353208,-0.352476
73.475,-0.356277,-0.353207,-0.352471
73.483,-0.356279,-0.353206,-0.352467
73.492,-0.35628,-0.353205,-0.352463
73.5,-0.356281,-0.353203,-0.35246
73.508,-0.356281,-0.353202,-0.352456
73.517,-0.356281,-0.353199,-0.352453
73.525,-0.356281,-0.353197,-0.35245
73.533,-0.35628,-0.353195,-0.352447
73.542,-0.356279,-0.353193,-0.352444
73.55,-0.356279,-0.353191,-0.35244
73.559,-0.356278,-0.353191,-0.352437
73.567,-0.356278,-0.353189,-0.352433
73.575,-0.356278,-0.353189,-0.35243
73.583,-0.356279,-0.353188,-0.352427
73.592,-0.356279,-0.353186,-0.352423
73.6,-0.356279,-0.353185,-0.352419
73.609,-0.35628,-0.353182,-0.352414
73.617,-0.35628,-0.353179,-0.35241
73.625,-0.356281,-0.353176,-0.352406
73.634,-0.356281,-0.353173,-0.352403
73.642,-0.356281,-0.35317,-0.352398
73.65,-0.35628,-0.353167,-0.352392
73.659,-0.356281,-0.353165,-0.352388
73.667,-0.356281,-0.353162,-0.352383
73.675,-0.356281,-0.35316,-0.35238
73.684,-0.356282,-0.353158,-0.352376
73.692,-0.356283,-0.353155,-0.352372
73.7,-0.356283,-0.353152,-0.352368
73.708,-0.356284,-0.35315,-0.352365
73.717,-0.356284,-0.353148,-0.352362
73.725,-0.356284,-0.353146,-0.352358
73.734,-0.356284,-0.353144,-0.352355
73.742,-0.356283,-0.353142,-0.35235
73.751,-0.356282,-0.35314,-0.352346
73.759,-0.356281,-0.353137,-0.352343
73.767,-0.35628,-0.353134,-0.352339
73.776,-0.35628,-0.353131,-0.352336
73.784,-0.35628,-0.353127,-0.352332
73.792,-0.356281,-0.353124,-0.352328
73.801,-0.356282,-0.353121,-0.352324
73.809,-0.356282,-0.353118,-0.352321
73.817,-0.356283,-0.353115,-0.352317
73.826,-0.356285,-0.353113,-0.352312
73.834,-0.356285,-0.353111,-0.352307
73.842,-0.356286,-0.353109,-0.352302
73.85,-0.356286,-0.353107,-0.352298
73.859,-0.356286,-0.353105,-0.352293
73.867,-0.356286,-0.353102,-0.352288
73.875,-0.356285,-0.3531,-0.352283
73.884,-0.356285,-0.353096,-0.352277
73.892,-0.356285,-0.353092,-0.352273
73.9,-0.356286,-0.353089,-0.352268
73.909,-0.356287,-0.353086,-0.352263
73.917,-0.356288,-0.353083,-0.352258
73.925,-0.356288,-0.35308,-0.352253
73.934,-0.356288,-0.353077,-0.352248
73.942,-0.356289,-0.353075,-0.352244
73.951,-0.35629,-0.353073,-0.352239
73.959,-0.356291,-0.353071,-0.352234
73.967,-0.356291,-0.353069,-0.352228
73.976,-0.356292,-0.353066,-0.352223
73.984,-0.356293,-0.353063,-0.352218
73.993,-0.356293,-0.35306,-0.352212
74.001,-0.356293,-0.353057,-0.352205
74.009,-0.356292,-0.353053,-0.352198
74.017,-0.356291,-0.35305,-0.352191
74.026,-0.356291,-0.353046,-0.352185
74.034,-0.356291,-0.353043,-0.35218
74.042,-0.356291,-0.35304,-0.352175
74.051,-0.356292,-0.353036,-0.352169
74.059,-0.356293,-0.353032,-0.352164
74.067,-0.356294,-0.353029,-0.352159
74.075,-0.356294,-0.353025,-0.352153
74.084,-0.356294,-0.353022,-0.352147
74.092,-0.356294,-0.353019,-0.35214
74.101,-0.356293,-0.353016,-0.352134
74.109,-0.356292,-0.353012,-0.352127
74.117,-0.356292,-0.353009,-0.35212
74.126,-0.356292,-0.353007,-0.352113
74.134,-0.356291,-0.353005,-0.352106
74.142,-0.356292,-0.353003,-0.3521
74.151,-0.356293,-0.353001,-0.352094
74.159,-0.356294,-0.352999,-0.352089
74.167,-0.356295,-0.352996,-0.352084
74.176,-0.356295,-0.352994,-0.35208
74.184,-0.356296,-0.352991,-0.352076
74.193,-0.356295,-0.352988,-0.352073
74.201,-0.356295,-0.352984,-0.352069
74.209,-0.356295,-0.35298,-0.352064
74.217,-0.356295,-0.352977,-0.352058
74.226,-0.356295,-0.352973,-0.352052
74.234,-0.356296,-0.352971,-0.352045
74.242,-0.356296,-0.352968,-0.352039
74.251,-0.356297,-0.352964,-0.352032
74.259,-0.356298,-0.352961,-0.352025
74.267,-0.356299,-0.352958,-0.352017
74.276,-0.3563,-0.352954,-0.35201
74.284,-0.356299,-0.35295,-0.352004
74.292,-0.356299,-0.352945,-0.351997
74.301,-0.356299,-0.35294,-0.351991
74.309,-0.356299,-0.352935,-0.351984
74.317,-0.356298,-0.352931,-0.351978
74.326,-0.356298,-0.352927,-0.351973
74.334,-0.356297,-0.352924,-0.351968
74.343,-0.356297,-0.352921,-0.351963
74.351,-0.356297,-0.352918,-0.351956
74.359,-0.356297,-0.352915,-0.351949
74.368,-0.356297,-0.352912,-0.351942
74.376,-0.356298,-0.352908,-0.351934
74.384,-0.356298,-0.352903,-0.351926
74.393,-0.356298,-0.352899,-0.351918
74.401,-0.356297,-0.352894,-0.351909
74.409,-0.356296,-0.35289,-0.351901
74.418,-0.356296,-0.352886,-0.351894
74.426,-0.356297,-0.352881,-0.351887
74.434,-0.356296,-0.352877,-0.351879
74.443,-0.356297,-0.352872,-0.351873
74.451,-0.356298,-0.352868,-0.351865
74.459,-0.356299,-0.352865,-0.351858
74.468,-0.3563,-0.352863,-0.351851
74.476,-0.3563,-0.352861,-0.351844
74.484,-0.356301,-0.352858,-0.351838
74.493,-0.356301,-0.352855,-0.351832
74.501,-0.356302,-0.352852,-0.351827
74.509,-0.356303,-0.352849,-0.351822
74.518,-0.356304,-0.352845,-0.351816
74.526,-0.356304,-0.352841,-0.351809
74.534,-0.356305,-0.352835,-0.351802
74.543,-0.356306,-0.35283,-0.351794
74.551,-0.356307,-0.352825,-0.351781
74.559,-0.356307,-0.35282,-0.351766
74.568,-0.356307,-0.352815,-0.351749
74.576,-0.356307,-0.352811,-0.351739
74.584,-0.356306,-0.352807,-0.351732
74.593,-0.356304,-0.352804,-0.351724
74.601,-0.356304,-0.352802,-0.351716
74.61,-0.356303,-0.352799,-0.351709
74.617,-0.356302,-0.352797,-0.351702
74.626,-0.356301,-0.352793,-0.351694
74.635,-0.356301,-0.35279,-0.351686
74.643,-0.3563,-0.352786,-0.351678
74.651,-0.3563,-0.352782,-0.35167
74.66,-0.3563,-0.352778,-0.351661
74.668,-0.356299,-0.352773,-0.351651
74.676,-0.356299,-0.352768,-0.351642
74.685,-0.356299,-0.352764,-0.351633
74.693,-0.356298,-0.352759,-0.351624
74.701,-0.356298,-0.352755,-0.351615
74.709,-0.356297,-0.35275,-0.351607
74.718,-0.356296,-0.352746,-0.351598
74.726,-0.356296,-0.352741,-0.35159
74.734,-0.356296,-0.352736,-0.351583
74.743,-0.356298,-0.352731,-0.351576
74.751,-0.3563,-0.352726,-0.351569
74.759,-0.356302,-0.352721,-0.351562
74.768,-0.356304,-0.352716,-0.351554
74.776,-0.356305,-0.352711,-0.351547
74.785,-0.356305,-0.352706,-0.351538
74.793,-0.356304,-0.352702,-0.351529
74.801,-0.356303,-0.352698,-0.351519
74.809,-0.356301,-0.352694,-0.351505
74.818,-0.356299,-0.352691,-0.351489
74.826,-0.356297,-0.352688,-0.351477
74.834,-0.356297,-0.352685,-0.351467
74.843,-0.356297,-0.352683,-0.351457
74.851,-0.356297,-0.352679,-0.351448
74.859,-0.356298,-0.352675,-0.351439
74.868,-0.356298,-0.352671,-0.35143
74.876,-0.356299,-0.352665,-0.351421
74.884,-0.356298,-0.352659,-0.351413
74.893,-0.356298,-0.352653,-0.351405
74.901,-0.356297,-0.352648,-0.351396
74.91,-0.356296,-0.352643,-0.351388
74.918,-0.356295,-0.352638,-0.35138
74.926,-0.356294,-0.352633,-0.351372
74.935,-0.356293,-0.352628,-0.351363
74.943,-0.356293,-0.352623,-0.351355
74.951,-0.356292,-0.352619,-0.351347
74.96,-0.356292,-0.352613,-0.351339
74.968,-0.356293,-0.352608,-0.35133
74.976,-0.356293,-0.352602,-0.351321
74.985,-0.356293,-0.352597,-0.351311
74.993,-0.356294,-0.352591,-0.351301
75.002,-0.356295,-0.352585,-0.351288
75.009,-0.356296,-0.352581,-0.351275
75.018,-0.356296,-0.352576,-0.351264
75.026,-0.356296,-0.352571,-0.351254
75.035,-0.356296,-0.352566,-0.351243
75.043,-0.356296,-0.35256,-0.351234
75.051,-0.356295,-0.352555,-0.351225
75.06,-0.356295,-0.352551,-0.351217
75.068,-0.356294,-0.352545,-0.351208
75.076,-0.356293,-0.35254,-0.351199
75.085,-0.356292,-0.352535,-0.351191
75.093,-0.356292,-0.35253,-0.351182
75.101,-0.356292,-0.352526,-0.351173
75.109,-0.356293,-0.352521,-0.351164
75.118,-0.356293,-0.352517,-0.351154
75.126,-0.356294,-0.352513,-0.351145
75.134,-0.356294,-0.352508,-0.351136
75.143,-0.356293,-0.352502,-0.351127
75.151,-0.356293,-0.352496,-0.351117
75.16,-0.356292,-0.35249,-0.351107
75.168,-0.356291,-0.352485,-0.351096
75.176,-0.35629,-0.35248,-0.351085
75.184,-0.356289,-0.352476,-0.351075
75.193,-0.356288,-0.352473,-0.351065
75.201,-0.356288,-0.352469,-0.351054
75.21,-0.356288,-0.352464,-0.351044
75.218,-0.356288,-0.352459,-0.351033
75.226,-0.356288,-0.352454,-0.351024
75.235,-0.356289,-0.352448,-0.351015
75.243,-0.35629,-0.352443,-0.351005
75.251,-0.35629,-0.352438,-0.350995
75.26,-0.356291,-0.352433,-0.350984
75.268,-0.356291,-0.352428,-0.350974
75.276,-0.35629,-0.352423,-0.350964
75.285,-0.356291,-0.352419,-0.350955
75.293,-0.356291,-0.352415,-0.350945
75.301,-0.356292,-0.35241,-0.350936
75.31,-0.356293,-0.352406,-0.350927
75.318,-0.356293,-0.352402,-0.350917
75.326,-0.356294,-0.352397,-0.350908
75.335,-0.356294,-0.352392,-0.350898
75.343,-0.356294,-0.352388,-0.350888
75.351,-0.356293,-0.352384,-0.350878
75.36,-0.356292,-0.35238,-0.350867
75.368,-0.356291,-0.352375,-0.350857
75.376,-0.35629,-0.35237,-0.350846
75.385,-0.356289,-0.352365,-0.350836
75.393,-0.356289,-0.352359,-0.350826
75.401,-0.35629,-0.352353,-0.350816
75.41,-0.356292,-0.352347,-0.350806
75.418,-0.356293,-0.352342,-0.350797
75.427,-0.356294,-0.352336,-0.350787
75.435,-0.356296,-0.352331,-0.350776
75.443,-0.356296,-0.352326,-0.350765
75.452,-0.356297,-0.35232,-0.350754
75.46,-0.356297,-0.352314,-0.350743
75.468,-0.356296,-0.35231,-0.350732
75.476,-0.356295,-0.352306,-0.350721
75.485,-0.356294,-0.352301,-0.35071
75.493,-0.356293,-0.352296,-0.3507
75.501,-0.356293,-0.352292,-0.35069
75.51,-0.356293,-0.352288,-0.350681
75.518,-0.356294,-0.352283,-0.350673
75.526,-0.356295,-0.352278,-0.350663
75.535,-0.356296,-0.352273,-0.350654
75.543,-0.356297,-0.352268,-0.350643
75.551,-0.356298,-0.352263,-0.350632
75.56,-0.356299,-0.352257,-0.350621
75.568,-0.356299,-0.352251,-0.35061
75.576,-0.356298,-0.352246,-0.350599
75.585,-0.356298,-0.35224,-0.350589
75.593,-0.356298,-0.352235,-0.350578
75.602,-0.356299,-0.35223,-0.350567
75.61,-0.356299,-0.352224,-0.350557
75.618,-0.3563,-0.352219,-0.350547
75.626,-0.356301,-0.352215,-0.350536
75.635,-0.356303,-0.35221,-0.350524
75.643,-0.356303,-0.352206,-0.350513
75.651,-0.356304,-0.3522,-0.350502
75.66,-0.356304,-0.352194,-0.350492
75.668,-0.356304,-0.352189,-0.350481
75.676,-0.356304,-0.352183,-0.350471
75.685,-0.356303,-0.352177,-0.350462
75.693,-0.356303,-0.352171,-0.350453
75.701,-0.356304,-0.352166,-0.350444
75.709,-0.356306,-0.352161,-0.350434
75.718,-0.356307,-0.352156,-0.350425
75.726,-0.356308,-0.352151,-0.350416
75.735,-0.35631,-0.352146,-0.350406
75.743,-0.356311,-0.352141,-0.350396
75.752,-0.356312,-0.352136,-0.350385
75.76,-0.356313,-0.352129,-0.350374
75.768,-0.356313,-0.352123,-0.350364
75.776,-0.356314,-0.352118,-0.350354
75.785,-0.356314,-0.352112,-0.350344
75.793,-0.356315,-0.352106,-0.350335
75.801,-0.356316,-0.352101,-0.350325
75.81,-0.356318,-0.352095,-0.350316
75.818,-0.356319,-0.352089,-0.350307
75.826,-0.356319,-0.352084,-0.350296
75.835,-0.356319,-0.352079,-0.350285
75.843,-0.356319,-0.352074,-0.350274
75.852,-0.356318,-0.35207,-0.350262
75.86,-0.356318,-0.352065,-0.350251
75.868,-0.356318,-0.352061,-0.35024
75.877,-0.356317,-0.352056,-0.350229
75.885,-0.356317,-0.35205,-0.350219
75.893,-0.356317,-0.352045,-0.350211
75.902,-0.356317,-0.35204,-0.350202
75.91,-0.356317,-0.352034,-0.350194
75.918,-0.356317,-0.352029,-0.350185
75.927,-0.356316,-0.352024,-0.350177
75.935,-0.356316,-0.35202,-0.350168
75.944,-0.356316,-0.352016,-0.350159
75.952,-0.356316,-0.352013,-0.350149
75.96,-0.356318,-0.352009,-0.350139
75.968,-0.356319,-0.352006,-0.350128
75.977,-0.356321,-0.352002,-0.350117
75.985,-0.356323,-0.351997,-0.350107
75.993,-0.356324,-0.351992,-0.350096
76.002,-0.356326,-0.351986,-0.350085
76.01,-0.356327,-0.351981,-0.350074
76.018,-0.356328,-0.351975,-0.350064
76.027,-0.356328,-0.351969,-0.350054
76.035,-0.356329,-0.351964,-0.350044
76.043,-0.356328,-0.351957,-0.350034
76.052,-0.356328,-0.351951,-0.350025
76.06,-0.356327,-0.351946,-0.350015
76.069,-0.356327,-0.351941,-0.350005
76.077,-0.356328,-0.351935,-0.349995
76.085,-0.356328,-0.35193,-0.349985
76.093,-0.35633,-0.351925,-0.349975
76.102,-0.356332,-0.35192,-0.349966
76.11,-0.356334,-0.351915,-0.349957
76.118,-0.356336,-0.351909,-0.349948
76.127,-0.356338,-0.351903,-0.349939
76.135,-0.356339,-0.351896,-0.349931
76.143,-0.356339,-0.35189,-0.349922
76.152,-0.35634,-0.351883,-0.349913
76.16,-0.356341,-0.351877,-0.349903
76.169,-0.356341,-0.351871,-0.349893
76.177,-0.356342,-0.351867,-0.349884
76.185,-0.356343,-0.351862,-0.349875
76.193,-0.356345,-0.351858,-0.349865
76.202,-0.356347,-0.351853,-0.349855
76.21,-0.356348,-0.351849,-0.349846
76.218,-0.356349,-0.351844,-0.349836
76.227,-0.35635,-0.35184,-0.349827
76.235,-0.356351,-0.351836,-0.349818
76.244,-0.356351,-0.35183,-0.349807
76.252,-0.356352,-0.351824,-0.349796
76.26,-0.356352,-0.351818,-0.349786
76.268,-0.356353,-0.351812,-0.349776
76.277,-0.356354,-0.351806,-0.349766
76.285,-0.356355,-0.3518,-0.349757
76.294,-0.356357,-0.351794,-0.349748
76.302,-0.356359,-0.351789,-0.349739
76.31,-0.35636,-0.351784,-0.34973
76.318,-0.356362,-0.351779,-0.349722
76.327,-0.356363,-0.351774,-0.349713
76.335,-0.356363,-0.351769,-0.349704
76.343,-0.356364,-0.351764,-0.349695
76.352,-0.356365,-0.351758,-0.349686
76.36,-0.356366,-0.351753,-0.349676
76.369,-0.356367,-0.351748,-0.349665
76.377,-0.356368,-0.351743,-0.349656
76.385,-0.356369,-0.351739,-0.349647
76.394,-0.356371,-0.351734,-0.349638
76.402,-0.356372,-0.35173,-0.349629
76.41,-0.356373,-0.351725,-0.349621
76.419,-0.356374,-0.351721,-0.349611
76.427,-0.356375,-0.351717,-0.349603
76.435,-0.356375,-0.351713,-0.349594
76.444,-0.356376,-0.351709,-0.349584
76.452,-0.356377,-0.351703,-0.349574
76.46,-0.356377,-0.351698,-0.349564
76.469,-0.356378,-0.351692,-0.349554
76.477,-0.356379,-0.351688,-0.349545
76.486,-0.35638,-0.351683,-0.349535
76.494,-0.35638,-0.351677,-0.349525
76.502,-0.356381,-0.351672,-0.349516
76.51,-0.356382,-0.351667,-0.349507
76.519,-0.356383,-0.351663,-0.349498
76.527,-0.356385,-0.351658,-0.349489
76.535,-0.356385,-0.351652,-0.349479
76.544,-0.356385,-0.351647,-0.34947
76.552,-0.356386,-0.351642,-0.34946
76.561,-0.356386,-0.351638,-0.34945
76.569,-0.356386,-0.351633,-0.34944
76.577,-0.356387,-0.351629,-0.34943
76.586,-0.356389,-0.351626,-0.349421
76.594,-0.35639,-0.351622,-0.349413
76.602,-0.356391,-0.351619,-0.349405
76.61,-0.356392,-0.351615,-0.349396
76.619,-0.356392,-0.351611,-0.349388
76.627,-0.356393,-0.351606,-0.349381
76.636,-0.356393,-0.351601,-0.349374
76.644,-0.356394,-0.351596,-0.349366
76.653,-0.356394,-0.35159,-0.349357
76.661,-0.356394,-0.351585,-0.349348
76.669,-0.356395,-0.35158,-0.34934
76.677,-0.356397,-0.351575,-0.349331
76.685,-0.356398,-0.351571,-0.349323
76.694,-0.356399,-0.351567,-0.349314
76.702,-0.356401,-0.351561,-0.349305
76.711,-0.356401,-0.351557,-0.349295
76.719,-0.356402,-0.351552,-0.349287
76.727,-0.356402,-0.351547,-0.349278
76.735,-0.356403,-0.351542,-0.34927
76.744,-0.356403,-0.351538,-0.349262
76.752,-0.356404,-0.351533,-0.349253
76.761,-0.356404,-0.35153,-0.349245
76.769,-0.356405,-0.351526,-0.349238
76.777,-0.356406,-0.351522,-0.349231
76.785,-0.356406,-0.351518,-0.349224
76.794,-0.356407,-0.351514,-0.349216
76.802,-0.356408,-0.35151,-0.349208
76.811,-0.35641,-0.351506,-0.349199
76.819,-0.356411,-0.351501,-0.34919
76.827,-0.356413,-0.351497,-0.349181
76.836,-0.356414,-0.351493,-0.349172
76.844,-0.356415,-0.351489,-0.349163
76.852,-0.356416,-0.351486,-0.349154
76.86,-0.356417,-0.351483,-0.349146
76.869,-0.356418,-0.351479,-0.349138
76.877,-0.356419,-0.351476,-0.34913
76.885,-0.356419,-0.351473,-0.349123
76.894,-0.35642,-0.35147,-0.349115
76.902,-0.35642,-0.351466,-0.349107
76.91,-0.356421,-0.35146,-0.349099
76.919,-0.356421,-0.351455,-0.34909
76.927,-0.356422,-0.351449,-0.349081
76.936,-0.356422,-0.351444,-0.349072
76.944,-0.356423,-0.35144,-0.349062
76.952,-0.356423,-0.351436,-0.349053
76.961,-0.356423,-0.351432,-0.349045
76.969,-0.356425,-0.351428,-0.349036
76.977,-0.356426,-0.351425,-0.349028
76.986,-0.356429,-0.351422,-0.349019
76.994,-0.356431,-0.351418,-0.349011
77.002,-0.356432,-0.351414,-0.349003
77.011,-0.356434,-0.35141,-0.348995
77.019,-0.356435,-0.351405,-0.348987
77.028,-0.356436,-0.351401,-0.34898
77.036,-0.356437,-0.351397,-0.348972
77.044,-0.356438,-0.351394,-0.348964
77.052,-0.356439,-0.351391,-0.348955
77.061,-0.35644,-0.351388,-0.348947
77.069,-0.356441,-0.351386,-0.348938
77.078,-0.356442,-0.351383,-0.348928
77.086,-0.356443,-0.351381,-0.348918
77.094,-0.356444,-0.351378,-0.348909
77.102,-0.356444,-0.351375,-0.3489
77.111,-0.356444,-0.35137,-0.348891
77.119,-0.356444,-0.351366,-0.348883
77.128,-0.356444,-0.351362,-0.348874
77.136,-0.356445,-0.351357,-0.348867
77.144,-0.356446,-0.351353,-0.34886
77.153,-0.356447,-0.351349,-0.348852
77.161,-0.356448,-0.351344,-0.348844
77.169,-0.356449,-0.35134,-0.348836
77.177,-0.35645,-0.351335,-0.348827
77.186,-0.35645,-0.351329,-0.348818
77.194,-0.356451,-0.351323,-0.348809
77.203,-0.356452,-0.351317,-0.348801
77.211,-0.356453,-0.351312,-0.348793
77.219,-0.356455,-0.351307,-0.348786
77.227,-0.356456,-0.351303,-0.348779
77.236,-0.356457,-0.351299,-0.348772
77.244,-0.356458,-0.351296,-0.348765
77.253,-0.356459,-0.351294,-0.348757
77.261,-0.35646,-0.351292,-0.348749
77.269,-0.356461,-0.351289,-0.348741
77.278,-0.356461,-0.351287,-0.348733
77.286,-0.356462,-0.351284,-0.348724
77.294,-0.356463,-0.351281,-0.348716
77.302,-0.356464,-0.351277,-0.348707
77.311,-0.356465,-0.351273,-0.348698
77.319,-0.356465,-0.351269,-0.348689
77.327,-0.356466,-0.351265,-0.34868
77.336,-0.356467,-0.351262,-0.348671
77.344,-0.356468,-0.35126,-0.348663
77.353,-0.35647,-0.351257,-0.348656
77.361,-0.356471,-0.351255,-0.348649
77.369,-0.356473,-0.351252,-0.348641
77.377,-0.356474,-0.351249,-0.348633
77.386,-0.356476,-0.351245,-0.348626
77.394,-0.356477,-0.351241,-0.348618
77.402,-0.356478,-0.351237,-0.348611
77.411,-0.356478,-0.351232,-0.348602
77.419,-0.356479,-0.351227,-0.348594
77.427,-0.356479,-0.351222,-0.348586
77.436,-0.356479,-0.351217,-0.348578
77.444,-0.35648,-0.351212,-0.34857
77.453,-0.356482,-0.351208,-0.348562
77.461,-0.356483,-0.351204,-0.348555
77.469,-0.356484,-0.3512,-0.348547
77.478,-0.356485,-0.351197,-0.348539
77.486,-0.356485,-0.351193,-0.348531
77.495,-0.356485,-0.351188,-0.348523
77.502,-0.356486,-0.351184,-0.348514
77.511,-0.356486,-0.35118,-0.348506
77.519,-0.356487,-0.351177,-0.348498
77.527,-0.356489,-0.351173,-0.348489
77.536,-0.35649,-0.351168,-0.348481
77.544,-0.356492,-0.351163,-0.348473
77.553,-0.356494,-0.351158,-0.348466
77.561,-0.356496,-0.351153,-0.348458
77.569,-0.356497,-0.351148,-0.348451
77.578,-0.356499,-0.351144,-0.348443
77.586,-0.3565,-0.351139,-0.348436
77.595,-0.356501,-0.351135,-0.348429
77.603,-0.356503,-0.351131,-0.348421
77.611,-0.356504,-0.351128,-0.348413
77.619,-0.356505,-0.351126,-0.348405
77.627,-0.356507,-0.351125,-0.348398
77.636,-0.356509,-0.351123,-0.34839
77.645,-0.35651,-0.351121,-0.348383
77.653,-0.356511,-0.351118,-0.348376
77.661,-0.356512,-0.351114,-0.348368
77.669,-0.356512,-0.351109,-0.348361
77.678,-0.356512,-0.351104,-0.348354
77.686,-0.356512,-0.351099,-0.348348
77.695,-0.356513,-0.351094,-0.348342
